spectral_centroid,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,chroma_stft_C,chroma_stft_C#,chroma_stft_D,chroma_stft_D#,chroma_stft_E,chroma_stft_F,chroma_stft_F#,chroma_stft_G,chroma_stft_G#,chroma_stft_A,chroma_stft_A#,chroma_stft_B,label,filename,source_file,segment_id
641.5475055561576,97.24588359261011,37.16179999946759,6.679433179550301,5.382130569692264,0.8033728323365518,0.37884059134140663,0.7338911717604873,0.37404282540562406,0.28516618522919074,0.6349896574565441,0.43283822152424756,0.35317411525373044,0.37932586108763544,0.7574581781512345,0.9304526224886254,0.5260500796218059,0.4986074141824972,Adur,00059_seg2.wav,Adur/00059.wav,2
650.2974411615512,84.70467227643512,34.9644790374377,6.353305518006917,6.579277592563776,4.284107580940711,0.4447265651851372,0.6242449829076692,0.44713393086520026,0.3154477851427323,0.6727589549501763,0.449154845352365,0.38516328820969703,0.4236004870056446,0.7904860258185871,0.9189625947010693,0.6174147012992197,0.5877396870836401,Adur,00060_seg0.wav,Adur/00060.wav,0
648.8029136085582,99.07253885620452,37.83504242346075,2.445654829208024,3.948179111537401,2.3587574355976906,0.32843642206262674,0.6127549208594241,0.36098753096830527,0.21276746236436617,0.7923672392490897,0.33919674339371747,0.3040032237168789,0.37010866392548925,0.7398651133392087,0.9349314508788205,0.47587957922410956,0.6661531628285748,Adur,00060_seg1.wav,Adur/00060.wav,1
604.8290911752423,98.70709554615824,40.6138274570318,4.759947995076952,4.730533786577058,3.001204875491011,0.26473697792015694,0.6052765589204134,0.2888301761778861,0.18259191726631024,0.6099810504583943,0.3028818439885923,0.2571325077460447,0.31816578255751904,0.6959615160877203,0.9694135326753551,0.506378275106134,0.4071768193706703,Adur,00060_seg2.wav,Adur/00060.wav,2
821.8307203962147,101.59412561584436,25.879162159687223,0.5534400254647305,12.88424402794654,8.48673998536963,0.5707894338409362,0.6148505057215029,0.6175241323262123,0.5425647980497141,0.5927859556789938,0.7523796928073672,0.5813044361640233,0.6506539668999016,0.8665044089363727,0.7750199007428146,0.9162290876974329,0.7570536476768533,Aisdur,00001_seg0.wav,Aisdur/00001.wav,0
742.9899440658601,121.97947873368537,35.36488137311875,1.8125910507610745,9.666094302567446,3.4463355628988985,0.30717525943429136,0.3205037337976586,0.6524480706716357,0.299492107648032,0.31439481555460463,0.6924991523808803,0.3257855135015065,0.3515918105795842,0.5752882041577836,0.5249265530638286,1.0,0.47254724322867325,Aisdur,00001_seg1.wav,Aisdur/00001.wav,1
725.449721957147,114.1160112287059,34.28058939685451,3.5406990800034244,11.010847810419884,5.04233253420038,0.33843221414235897,0.3512832298329386,0.6252347399786934,0.3436940037058118,0.3705601064632823,0.7444290322854804,0.3877680312599318,0.38924061832381307,0.7012559241185948,0.5761205816683869,0.9816936681073222,0.5141334636072419,Aisdur,00001_seg2.wav,Aisdur/00001.wav,2
740.9506944896813,118.50411279730982,32.80171993329525,3.9752210046510137,10.349481310062005,4.196631915239358,0.4596580254974753,0.5178714375166664,0.6873142814811627,0.4164420805108093,0.45272133369974094,0.9068471441676935,0.41950458607663765,0.46971902657389053,0.6437017535882806,0.55065911441204,0.8943232681536498,0.6110725655085475,Aisdur,00002_seg0.wav,Aisdur/00002.wav,0
706.5052019092075,120.44492087436963,37.17309727667763,2.9412919226887966,9.370117143820831,4.290780496587426,0.3890348286690649,0.32432668534173636,0.38806837614235384,0.24386247076393955,0.3054207284208634,0.7894969173003828,0.29212008944822854,0.3284359806252539,0.47839432730865794,0.41478319734354996,0.888275483482213,0.4618316839975394,Aisdur,00002_seg1.wav,Aisdur/00002.wav,1
744.0894068121286,127.78861336511908,35.95862434097745,0.892934601129273,8.36768067085065,3.5702395934291915,0.35592516396550655,0.2962166788391469,0.5390439259712674,0.2468856689978443,0.2888378619756809,0.8762941181261386,0.27515179406071755,0.3371675406408724,0.43737445766538446,0.39414835832761264,0.8829775963221577,0.40787170570610637,Aisdur,00002_seg2.wav,Aisdur/00002.wav,2
